software;mouseReMoCo;;;screenHeight 995;centerX 953;centerY 497;autoStart 3600;cycleMaxNumber 6;cycleDuration 20;borderColor java.awt.Color[r=255,g=255,b=255];textColor java.awt.Color[r=255,g=255,b=255];backgroundColor java.awt.Color[r=0,g=0,b=0];cursorColorRecord java.awt.Color[r=255,g=0,b=0];cursorColorWait java.awt.Color[r=255,g=255,b=0];task circular;cornerX 536;cornerY 80;externalRadius 417;internalRadius 337;borderRadius 1;cursorRadius 16;indexOfDifficulty 50.33232485432158;taskRadius 376.5;taskTolerance 47
01/12/2025;16:16:42.378;100;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
timestamp;mouseX;mouseY;mouseInTarget;;;;;;;;;;;;;;;;;;;;;
1764602284942;904;142;1;;;;;;;;;;;;;;;;;;;;;
1764602284950;898;144;1;;;;;;;;;;;;;;;;;;;;;
1764602284958;892;146;1;;;;;;;;;;;;;;;;;;;;;
1764602284963;888;147;1;;;;;;;;;;;;;;;;;;;;;
1764602284970;884;148;1;;;;;;;;;;;;;;;;;;;;;
1764602284977;879;149;1;;;;;;;;;;;;;;;;;;;;;
1764602284985;876;150;1;;;;;;;;;;;;;;;;;;;;;
1764602284991;873;151;1;;;;;;;;;;;;;;;;;;;;;
1764602284999;870;152;1;;;;;;;;;;;;;;;;;;;;;
1764602285006;868;152;1;;;;;;;;;;;;;;;;;;;;;
1764602285013;865;153;1;;;;;;;;;;;;;;;;;;;;;
1764602285019;863;153;1;;;;;;;;;;;;;;;;;;;;;
1764602285027;861;154;1;;;;;;;;;;;;;;;;;;;;;
1764602285035;859;155;1;;;;;;;;;;;;;;;;;;;;;
1764602285042;857;155;1;;;;;;;;;;;;;;;;;;;;;
1764602285051;854;155;1;;;;;;;;;;;;;;;;;;;;;
1764602285056;851;156;1;;;;;;;;;;;;;;;;;;;;;
1764602285063;849;157;1;;;;;;;;;;;;;;;;;;;;;
1764602285069;847;158;1;;;;;;;;;;;;;;;;;;;;;
1764602285077;845;158;1;;;;;;;;;;;;;;;;;;;;;
1764602285084;843;159;1;;;;;;;;;;;;;;;;;;;;;
1764602285091;840;160;1;;;;;;;;;;;;;;;;;;;;;
1764602285098;838;161;1;;;;;;;;;;;;;;;;;;;;;
1764602285106;836;161;1;;;;;;;;;;;;;;;;;;;;;
1764602285112;834;162;1;;;;;;;;;;;;;;;;;;;;;
1764602285120;832;164;1;;;;;;;;;;;;;;;;;;;;;
1764602285128;830;164;1;;;;;;;;;;;;;;;;;;;;;
1764602285134;829;165;1;;;;;;;;;;;;;;;;;;;;;
1764602285141;827;166;1;;;;;;;;;;;;;;;;;;;;;
1764602285149;825;167;1;;;;;;;;;;;;;;;;;;;;;
1764602285156;824;167;1;;;;;;;;;;;;;;;;;;;;;
1764602285162;823;168;1;;;;;;;;;;;;;;;;;;;;;
1764602285169;822;168;1;;;;;;;;;;;;;;;;;;;;;
1764602285176;821;169;1;;;;;;;;;;;;;;;;;;;;;
1764602285184;819;170;1;;;;;;;;;;;;;;;;;;;;;
1764602285192;818;170;1;;;;;;;;;;;;;;;;;;;;;
1764602285198;817;170;1;;;;;;;;;;;;;;;;;;;;;
1764602285206;815;171;1;;;;;;;;;;;;;;;;;;;;;
1764602285212;813;172;1;;;;;;;;;;;;;;;;;;;;;
1764602285220;811;172;1;;;;;;;;;;;;;;;;;;;;;
1764602285226;808;173;1;;;;;;;;;;;;;;;;;;;;;
1764602285234;806;174;1;;;;;;;;;;;;;;;;;;;;;
1764602285241;803;176;1;;;;;;;;;;;;;;;;;;;;;
1764602285248;799;176;1;;;;;;;;;;;;;;;;;;;;;
1764602285255;795;177;1;;;;;;;;;;;;;;;;;;;;;
1764602285268;792;179;1;;;;;;;;;;;;;;;;;;;;;
1764602285276;787;181;1;;;;;;;;;;;;;;;;;;;;;
1764602285284;784;182;1;;;;;;;;;;;;;;;;;;;;;
1764602285291;781;183;1;;;;;;;;;;;;;;;;;;;;;
1764602285297;779;184;1;;;;;;;;;;;;;;;;;;;;;
1764602285305;776;185;1;;;;;;;;;;;;;;;;;;;;;
1764602285312;774;186;1;;;;;;;;;;;;;;;;;;;;;
1764602285318;772;187;1;;;;;;;;;;;;;;;;;;;;;
1764602285326;770;187;1;;;;;;;;;;;;;;;;;;;;;
1764602285333;768;188;1;;;;;;;;;;;;;;;;;;;;;
1764602285340;766;189;1;;;;;;;;;;;;;;;;;;;;;
1764602285346;763;190;1;;;;;;;;;;;;;;;;;;;;;
1764602285355;761;190;1;;;;;;;;;;;;;;;;;;;;;
1764602285361;759;191;1;;;;;;;;;;;;;;;;;;;;;
1764602285376;755;193;1;;;;;;;;;;;;;;;;;;;;;
1764602285383;750;195;1;;;;;;;;;;;;;;;;;;;;;
1764602285391;746;196;1;;;;;;;;;;;;;;;;;;;;;
1764602285397;741;198;1;;;;;;;;;;;;;;;;;;;;;
1764602285404;736;201;1;;;;;;;;;;;;;;;;;;;;;
1764602285411;732;205;1;;;;;;;;;;;;;;;;;;;;;
1764602285418;727;208;1;;;;;;;;;;;;;;;;;;;;;
1764602285425;724;210;1;;;;;;;;;;;;;;;;;;;;;
1764602285433;719;213;1;;;;;;;;;;;;;;;;;;;;;
1764602285442;716;215;1;;;;;;;;;;;;;;;;;;;;;
1764602285447;713;217;1;;;;;;;;;;;;;;;;;;;;;
1764602285454;710;220;1;;;;;;;;;;;;;;;;;;;;;
1764602285462;707;222;1;;;;;;;;;;;;;;;;;;;;;
1764602285469;705;223;1;;;;;;;;;;;;;;;;;;;;;
1764602285483;703;226;1;;;;;;;;;;;;;;;;;;;;;
1764602285489;701;228;1;;;;;;;;;;;;;;;;;;;;;
1764602285496;698;230;1;;;;;;;;;;;;;;;;;;;;;
1764602285503;697;234;1;;;;;;;;;;;;;;;;;;;;;
1764602285511;694;236;1;;;;;;;;;;;;;;;;;;;;;
1764602285519;692;238;1;;;;;;;;;;;;;;;;;;;;;
1764602285525;688;241;1;;;;;;;;;;;;;;;;;;;;;
1764602285534;687;243;1;;;;;;;;;;;;;;;;;;;;;
1764602285540;685;245;1;;;;;;;;;;;;;;;;;;;;;
1764602285547;682;247;1;;;;;;;;;;;;;;;;;;;;;
1764602285555;681;248;1;;;;;;;;;;;;;;;;;;;;;
1764602285568;680;248;1;;;;;;;;;;;;;;;;;;;;;
1764602285817;679;250;1;;;;;;;;;;;;;;;;;;;;;
1764602285823;676;254;1;;;;;;;;;;;;;;;;;;;;;
1764602285831;673;259;1;;;;;;;;;;;;;;;;;;;;;
1764602285838;671;263;1;;;;;;;;;;;;;;;;;;;;;
1764602285845;669;268;1;;;;;;;;;;;;;;;;;;;;;
1764602285853;667;272;1;;;;;;;;;;;;;;;;;;;;;
1764602285861;664;278;1;;;;;;;;;;;;;;;;;;;;;
1764602285867;662;284;1;;;;;;;;;;;;;;;;;;;;;
1764602285873;660;289;1;;;;;;;;;;;;;;;;;;;;;
1764602285881;658;293;1;;;;;;;;;;;;;;;;;;;;;
1764602285887;656;299;1;;;;;;;;;;;;;;;;;;;;;
1764602285895;655;303;1;;;;;;;;;;;;;;;;;;;;;
1764602285916;651;315;0;;;;;;;;;;;;;;;;;;;;;
1764602285922;650;319;0;;;;;;;;;;;;;;;;;;;;;
1764602285930;648;324;0;;;;;;;;;;;;;;;;;;;;;
1764602285938;647;327;0;;;;;;;;;;;;;;;;;;;;;
1764602285944;646;330;0;;;;;;;;;;;;;;;;;;;;;
1764602285953;646;333;0;;;;;;;;;;;;;;;;;;;;;
1764602285959;645;336;0;;;;;;;;;;;;;;;;;;;;;
1764602285967;644;340;0;;;;;;;;;;;;;;;;;;;;;
1764602285973;642;344;0;;;;;;;;;;;;;;;;;;;;;
1764602285981;642;347;0;;;;;;;;;;;;;;;;;;;;;
1764602285987;641;350;0;;;;;;;;;;;;;;;;;;;;;
1764602285995;639;353;0;;;;;;;;;;;;;;;;;;;;;
1764602286002;638;356;0;;;;;;;;;;;;;;;;;;;;;
1764602286016;637;362;0;;;;;;;;;;;;;;;;;;;;;
1764602286023;634;367;0;;;;;;;;;;;;;;;;;;;;;
1764602286031;633;371;0;;;;;;;;;;;;;;;;;;;;;
1764602286038;632;374;0;;;;;;;;;;;;;;;;;;;;;
1764602286045;631;377;0;;;;;;;;;;;;;;;;;;;;;
1764602286052;630;381;0;;;;;;;;;;;;;;;;;;;;;
1764602286059;629;383;0;;;;;;;;;;;;;;;;;;;;;
1764602286066;628;386;0;;;;;;;;;;;;;;;;;;;;;
1764602286073;627;388;0;;;;;;;;;;;;;;;;;;;;;
1764602286079;626;391;0;;;;;;;;;;;;;;;;;;;;;
1764602286087;625;394;0;;;;;;;;;;;;;;;;;;;;;
1764602286093;624;397;0;;;;;;;;;;;;;;;;;;;;;
1764602286102;624;400;0;;;;;;;;;;;;;;;;;;;;;
1764602286108;623;403;0;;;;;;;;;;;;;;;;;;;;;
1764602286123;622;407;0;;;;;;;;;;;;;;;;;;;;;
1764602286130;621;411;0;;;;;;;;;;;;;;;;;;;;;
1764602286136;620;414;0;;;;;;;;;;;;;;;;;;;;;
1764602286144;619;417;0;;;;;;;;;;;;;;;;;;;;;
1764602286151;619;422;0;;;;;;;;;;;;;;;;;;;;;
1764602286158;619;424;0;;;;;;;;;;;;;;;;;;;;;
1764602286165;619;427;0;;;;;;;;;;;;;;;;;;;;;
1764602286171;619;430;0;;;;;;;;;;;;;;;;;;;;;
1764602286179;619;432;0;;;;;;;;;;;;;;;;;;;;;
1764602286186;619;435;0;;;;;;;;;;;;;;;;;;;;;
1764602286194;619;438;0;;;;;;;;;;;;;;;;;;;;;
1764602286200;619;441;0;;;;;;;;;;;;;;;;;;;;;
1764602286208;619;444;0;;;;;;;;;;;;;;;;;;;;;
1764602286216;619;447;0;;;;;;;;;;;;;;;;;;;;;
1764602286229;619;453;0;;;;;;;;;;;;;;;;;;;;;
1764602286236;618;459;0;;;;;;;;;;;;;;;;;;;;;
1764602286244;618;463;0;;;;;;;;;;;;;;;;;;;;;
1764602286249;618;467;0;;;;;;;;;;;;;;;;;;;;;
1764602286258;618;470;0;;;;;;;;;;;;;;;;;;;;;
1764602286265;618;473;0;;;;;;;;;;;;;;;;;;;;;
1764602286272;617;476;0;;;;;;;;;;;;;;;;;;;;;
1764602286281;617;478;0;;;;;;;;;;;;;;;;;;;;;
1764602286286;617;481;0;;;;;;;;;;;;;;;;;;;;;
1764602286293;617;484;0;;;;;;;;;;;;;;;;;;;;;
1764602286300;617;486;0;;;;;;;;;;;;;;;;;;;;;
1764602286308;618;490;0;;;;;;;;;;;;;;;;;;;;;
1764602286314;618;493;0;;;;;;;;;;;;;;;;;;;;;
1764602286322;618;497;0;;;;;;;;;;;;;;;;;;;;;
1764602286336;618;503;0;;;;;;;;;;;;;;;;;;;;;
1764602286344;618;508;0;;;;;;;;;;;;;;;;;;;;;
1764602286350;618;515;0;;;;;;;;;;;;;;;;;;;;;
1764602286357;618;522;0;;;;;;;;;;;;;;;;;;;;;
1764602286364;618;527;0;;;;;;;;;;;;;;;;;;;;;
1764602286373;618;533;0;;;;;;;;;;;;;;;;;;;;;
1764602286378;618;538;0;;;;;;;;;;;;;;;;;;;;;
1764602286386;618;544;0;;;;;;;;;;;;;;;;;;;;;
1764602286393;618;549;0;;;;;;;;;;;;;;;;;;;;;
1764602286400;618;555;0;;;;;;;;;;;;;;;;;;;;;
1764602286407;618;559;0;;;;;;;;;;;;;;;;;;;;;
1764602286414;618;563;0;;;;;;;;;;;;;;;;;;;;;
1764602286422;618;567;0;;;;;;;;;;;;;;;;;;;;;
1764602286428;618;572;0;;;;;;;;;;;;;;;;;;;;;
1764602286443;619;577;0;;;;;;;;;;;;;;;;;;;;;
1764602286450;620;583;0;;;;;;;;;;;;;;;;;;;;;
1764602286456;622;589;0;;;;;;;;;;;;;;;;;;;;;
1764602286466;623;594;0;;;;;;;;;;;;;;;;;;;;;
1764602286470;625;599;0;;;;;;;;;;;;;;;;;;;;;
1764602286479;625;603;0;;;;;;;;;;;;;;;;;;;;;
1764602286485;626;608;0;;;;;;;;;;;;;;;;;;;;;
1764602286493;627;614;0;;;;;;;;;;;;;;;;;;;;;
1764602286499;628;620;0;;;;;;;;;;;;;;;;;;;;;
1764602286507;629;625;0;;;;;;;;;;;;;;;;;;;;;
1764602286513;630;630;0;;;;;;;;;;;;;;;;;;;;;
1764602286521;630;635;0;;;;;;;;;;;;;;;;;;;;;
1764602286529;630;639;0;;;;;;;;;;;;;;;;;;;;;
1764602286536;631;645;1;;;;;;;;;;;;;;;;;;;;;
1764602286550;632;652;1;;;;;;;;;;;;;;;;;;;;;
1764602286556;633;659;1;;;;;;;;;;;;;;;;;;;;;
1764602286564;635;665;1;;;;;;;;;;;;;;;;;;;;;
1764602286571;636;671;1;;;;;;;;;;;;;;;;;;;;;
1764602286578;638;676;1;;;;;;;;;;;;;;;;;;;;;
1764602286584;639;680;1;;;;;;;;;;;;;;;;;;;;;
1764602286591;641;685;1;;;;;;;;;;;;;;;;;;;;;
1764602286599;643;689;1;;;;;;;;;;;;;;;;;;;;;
1764602286606;644;694;1;;;;;;;;;;;;;;;;;;;;;
1764602286614;647;698;1;;;;;;;;;;;;;;;;;;;;;
1764602286621;650;704;1;;;;;;;;;;;;;;;;;;;;;
1764602286627;653;710;1;;;;;;;;;;;;;;;;;;;;;
1764602286635;657;718;1;;;;;;;;;;;;;;;;;;;;;
1764602286641;664;726;1;;;;;;;;;;;;;;;;;;;;;
1764602286655;676;743;1;;;;;;;;;;;;;;;;;;;;;
1764602286997;690;754;1;;;;;;;;;;;;;;;;;;;;;
1764602287005;707;766;1;;;;;;;;;;;;;;;;;;;;;
1764602287011;723;777;1;;;;;;;;;;;;;;;;;;;;;
1764602287019;737;786;1;;;;;;;;;;;;;;;;;;;;;
1764602287027;753;797;1;;;;;;;;;;;;;;;;;;;;;
1764602287033;766;804;1;;;;;;;;;;;;;;;;;;;;;
1764602287041;777;811;1;;;;;;;;;;;;;;;;;;;;;
1764602287048;788;817;1;;;;;;;;;;;;;;;;;;;;;
1764602287055;798;823;1;;;;;;;;;;;;;;;;;;;;;
1764602287062;808;828;1;;;;;;;;;;;;;;;;;;;;;
1764602287069;816;831;1;;;;;;;;;;;;;;;;;;;;;
1764602287076;824;837;1;;;;;;;;;;;;;;;;;;;;;
1764602287083;831;840;1;;;;;;;;;;;;;;;;;;;;;
1764602287090;837;842;1;;;;;;;;;;;;;;;;;;;;;
1764602287096;841;844;1;;;;;;;;;;;;;;;;;;;;;
1764602287104;844;845;1;;;;;;;;;;;;;;;;;;;;;
1764602287112;847;847;1;;;;;;;;;;;;;;;;;;;;;
1764602287118;849;847;1;;;;;;;;;;;;;;;;;;;;;
1764602287126;851;848;1;;;;;;;;;;;;;;;;;;;;;
1764602287133;852;848;1;;;;;;;;;;;;;;;;;;;;;
1764602287140;854;849;1;;;;;;;;;;;;;;;;;;;;;
1764602287148;855;849;1;;;;;;;;;;;;;;;;;;;;;
1764602287154;856;849;1;;;;;;;;;;;;;;;;;;;;;
1764602287162;858;850;1;;;;;;;;;;;;;;;;;;;;;
1764602287168;861;851;1;;;;;;;;;;;;;;;;;;;;;
1764602287176;863;851;1;;;;;;;;;;;;;;;;;;;;;
1764602287182;866;852;1;;;;;;;;;;;;;;;;;;;;;
1764602287190;868;852;1;;;;;;;;;;;;;;;;;;;;;
1764602287196;871;852;1;;;;;;;;;;;;;;;;;;;;;
1764602287204;874;853;1;;;;;;;;;;;;;;;;;;;;;
1764602287212;878;854;1;;;;;;;;;;;;;;;;;;;;;
1764602287218;882;855;1;;;;;;;;;;;;;;;;;;;;;
1764602287225;886;855;1;;;;;;;;;;;;;;;;;;;;;
1764602287232;890;856;1;;;;;;;;;;;;;;;;;;;;;
1764602287240;894;857;1;;;;;;;;;;;;;;;;;;;;;
1764602287246;899;857;1;;;;;;;;;;;;;;;;;;;;;
1764602287254;902;858;1;;;;;;;;;;;;;;;;;;;;;
1764602287260;905;858;1;;;;;;;;;;;;;;;;;;;;;
1764602287282;912;860;1;;;;;;;;;;;;;;;;;;;;;
1764602287291;914;860;1;;;;;;;;;;;;;;;;;;;;;
1764602287295;916;860;1;;;;;;;;;;;;;;;;;;;;;
1764602287304;917;860;1;;;;;;;;;;;;;;;;;;;;;
1764602287310;918;861;1;;;;;;;;;;;;;;;;;;;;;
1764602287318;920;861;1;;;;;;;;;;;;;;;;;;;;;
1764602287325;922;861;1;;;;;;;;;;;;;;;;;;;;;
1764602287332;923;861;1;;;;;;;;;;;;;;;;;;;;;
1764602287339;925;861;1;;;;;;;;;;;;;;;;;;;;;
1764602287346;928;860;1;;;;;;;;;;;;;;;;;;;;;
1764602287355;930;859;1;;;;;;;;;;;;;;;;;;;;;
1764602287359;932;859;1;;;;;;;;;;;;;;;;;;;;;
1764602287368;935;858;1;;;;;;;;;;;;;;;;;;;;;
1764602287375;937;858;1;;;;;;;;;;;;;;;;;;;;;
1764602287382;940;858;1;;;;;;;;;;;;;;;;;;;;;
1764602287389;944;857;1;;;;;;;;;;;;;;;;;;;;;
1764602287398;946;856;1;;;;;;;;;;;;;;;;;;;;;
1764602287403;950;856;1;;;;;;;;;;;;;;;;;;;;;
1764602287410;953;855;1;;;;;;;;;;;;;;;;;;;;;
1764602287417;956;855;1;;;;;;;;;;;;;;;;;;;;;
1764602287425;960;855;1;;;;;;;;;;;;;;;;;;;;;
1764602287689;968;857;1;;;;;;;;;;;;;;;;;;;;;
1764602287695;976;860;1;;;;;;;;;;;;;;;;;;;;;
1764602287702;987;861;1;;;;;;;;;;;;;;;;;;;;;
1764602287710;997;862;1;;;;;;;;;;;;;;;;;;;;;
1764602287716;1006;864;1;;;;;;;;;;;;;;;;;;;;;
1764602287724;1017;865;1;;;;;;;;;;;;;;;;;;;;;
1764602287730;1025;865;1;;;;;;;;;;;;;;;;;;;;;
1764602287737;1034;865;1;;;;;;;;;;;;;;;;;;;;;
1764602287745;1042;865;1;;;;;;;;;;;;;;;;;;;;;
1764602287752;1047;865;1;;;;;;;;;;;;;;;;;;;;;
1764602287759;1052;865;1;;;;;;;;;;;;;;;;;;;;;
1764602287766;1055;865;1;;;;;;;;;;;;;;;;;;;;;
1764602287774;1057;865;1;;;;;;;;;;;;;;;;;;;;;
1764602287780;1059;865;1;;;;;;;;;;;;;;;;;;;;;
1764602287787;1061;865;1;;;;;;;;;;;;;;;;;;;;;
1764602287793;1063;865;1;;;;;;;;;;;;;;;;;;;;;
1764602287801;1065;865;1;;;;;;;;;;;;;;;;;;;;;
1764602287808;1067;865;1;;;;;;;;;;;;;;;;;;;;;
1764602287816;1071;864;1;;;;;;;;;;;;;;;;;;;;;
1764602287823;1074;863;1;;;;;;;;;;;;;;;;;;;;;
1764602287830;1077;862;1;;;;;;;;;;;;;;;;;;;;;
1764602287837;1083;861;1;;;;;;;;;;;;;;;;;;;;;
1764602287845;1088;860;1;;;;;;;;;;;;;;;;;;;;;
1764602287851;1091;859;1;;;;;;;;;;;;;;;;;;;;;
1764602287859;1094;858;1;;;;;;;;;;;;;;;;;;;;;
1764602287866;1097;857;1;;;;;;;;;;;;;;;;;;;;;
1764602287873;1099;857;1;;;;;;;;;;;;;;;;;;;;;
1764602287880;1101;857;1;;;;;;;;;;;;;;;;;;;;;
1764602287887;1102;857;1;;;;;;;;;;;;;;;;;;;;;
1764602287894;1104;857;1;;;;;;;;;;;;;;;;;;;;;
1764602287909;1106;856;1;;;;;;;;;;;;;;;;;;;;;
1764602287929;1107;856;1;;;;;;;;;;;;;;;;;;;;;
1764602287960;1108;855;1;;;;;;;;;;;;;;;;;;;;;
1764602287974;1110;854;1;;;;;;;;;;;;;;;;;;;;;
1764602287980;1112;853;1;;;;;;;;;;;;;;;;;;;;;
1764602287986;1115;850;1;;;;;;;;;;;;;;;;;;;;;
1764602287994;1119;847;1;;;;;;;;;;;;;;;;;;;;;
1764602288001;1122;845;1;;;;;;;;;;;;;;;;;;;;;
1764602288008;1127;842;1;;;;;;;;;;;;;;;;;;;;;
1764602288015;1130;840;1;;;;;;;;;;;;;;;;;;;;;
1764602288023;1134;839;1;;;;;;;;;;;;;;;;;;;;;
1764602288030;1137;836;1;;;;;;;;;;;;;;;;;;;;;
1764602288037;1139;835;1;;;;;;;;;;;;;;;;;;;;;
1764602288044;1142;833;1;;;;;;;;;;;;;;;;;;;;;
1764602288052;1144;832;1;;;;;;;;;;;;;;;;;;;;;
1764602288058;1146;832;1;;;;;;;;;;;;;;;;;;;;;
1764602288066;1147;831;1;;;;;;;;;;;;;;;;;;;;;
1764602288073;1149;830;1;;;;;;;;;;;;;;;;;;;;;
1764602288079;1150;830;1;;;;;;;;;;;;;;;;;;;;;
1764602288086;1151;829;1;;;;;;;;;;;;;;;;;;;;;
1764602288094;1153;827;1;;;;;;;;;;;;;;;;;;;;;
1764602288101;1155;827;1;;;;;;;;;;;;;;;;;;;;;
1764602288108;1157;825;1;;;;;;;;;;;;;;;;;;;;;
1764602288114;1160;823;1;;;;;;;;;;;;;;;;;;;;;
1764602288122;1162;821;1;;;;;;;;;;;;;;;;;;;;;
1764602288129;1164;819;1;;;;;;;;;;;;;;;;;;;;;
1764602288136;1168;817;1;;;;;;;;;;;;;;;;;;;;;
1764602288145;1171;814;1;;;;;;;;;;;;;;;;;;;;;
1764602288149;1175;810;1;;;;;;;;;;;;;;;;;;;;;
1764602288157;1177;807;1;;;;;;;;;;;;;;;;;;;;;
1764602288165;1182;804;1;;;;;;;;;;;;;;;;;;;;;
1764602288172;1186;800;1;;;;;;;;;;;;;;;;;;;;;
1764602288179;1189;798;1;;;;;;;;;;;;;;;;;;;;;
1764602288186;1193;795;1;;;;;;;;;;;;;;;;;;;;;
1764602288193;1195;793;1;;;;;;;;;;;;;;;;;;;;;
1764602288201;1198;790;1;;;;;;;;;;;;;;;;;;;;;
1764602288207;1201;787;1;;;;;;;;;;;;;;;;;;;;;
1764602288214;1206;782;1;;;;;;;;;;;;;;;;;;;;;
1764602288222;1211;776;1;;;;;;;;;;;;;;;;;;;;;
1764602288501;1217;770;1;;;;;;;;;;;;;;;;;;;;;
1764602288507;1223;763;1;;;;;;;;;;;;;;;;;;;;;
1764602288514;1231;756;1;;;;;;;;;;;;;;;;;;;;;
1764602288520;1236;750;1;;;;;;;;;;;;;;;;;;;;;
1764602288528;1242;743;1;;;;;;;;;;;;;;;;;;;;;
1764602288535;1247;737;1;;;;;;;;;;;;;;;;;;;;;
1764602288542;1251;733;1;;;;;;;;;;;;;;;;;;;;;
1764602288548;1255;728;1;;;;;;;;;;;;;;;;;;;;;
1764602288556;1258;724;1;;;;;;;;;;;;;;;;;;;;;
1764602288563;1260;721;1;;;;;;;;;;;;;;;;;;;;;
1764602288571;1262;719;1;;;;;;;;;;;;;;;;;;;;;
1764602288580;1263;716;1;;;;;;;;;;;;;;;;;;;;;
1764602288585;1265;714;1;;;;;;;;;;;;;;;;;;;;;
1764602288592;1267;712;1;;;;;;;;;;;;;;;;;;;;;
1764602288600;1269;710;1;;;;;;;;;;;;;;;;;;;;;
1764602288607;1270;707;1;;;;;;;;;;;;;;;;;;;;;
1764602288613;1271;704;1;;;;;;;;;;;;;;;;;;;;;
1764602288622;1273;701;1;;;;;;;;;;;;;;;;;;;;;
1764602288628;1275;697;1;;;;;;;;;;;;;;;;;;;;;
1764602288636;1276;694;1;;;;;;;;;;;;;;;;;;;;;
1764602288642;1278;691;1;;;;;;;;;;;;;;;;;;;;;
1764602288650;1279;688;1;;;;;;;;;;;;;;;;;;;;;
1764602288657;1280;685;1;;;;;;;;;;;;;;;;;;;;;
1764602288663;1282;681;1;;;;;;;;;;;;;;;;;;;;;
1764602288671;1283;677;1;;;;;;;;;;;;;;;;;;;;;
1764602288677;1285;675;1;;;;;;;;;;;;;;;;;;;;;
1764602288684;1287;671;1;;;;;;;;;;;;;;;;;;;;;
1764602288691;1287;668;1;;;;;;;;;;;;;;;;;;;;;
1764602288700;1289;666;1;;;;;;;;;;;;;;;;;;;;;
1764602288706;1290;664;1;;;;;;;;;;;;;;;;;;;;;
1764602288713;1290;662;1;;;;;;;;;;;;;;;;;;;;;
1764602288719;1291;660;1;;;;;;;;;;;;;;;;;;;;;
1764602288728;1292;657;1;;;;;;;;;;;;;;;;;;;;;
1764602288735;1292;655;1;;;;;;;;;;;;;;;;;;;;;
1764602288743;1293;653;1;;;;;;;;;;;;;;;;;;;;;
1764602288749;1295;650;1;;;;;;;;;;;;;;;;;;;;;
1764602288756;1296;648;1;;;;;;;;;;;;;;;;;;;;;
1764602288764;1296;645;1;;;;;;;;;;;;;;;;;;;;;
1764602288769;1297;643;1;;;;;;;;;;;;;;;;;;;;;
1764602288778;1297;640;1;;;;;;;;;;;;;;;;;;;;;
1764602288785;1298;637;1;;;;;;;;;;;;;;;;;;;;;
1764602288791;1299;634;1;;;;;;;;;;;;;;;;;;;;;
1764602288798;1300;632;1;;;;;;;;;;;;;;;;;;;;;
1764602288806;1301;629;1;;;;;;;;;;;;;;;;;;;;;
1764602288813;1302;625;1;;;;;;;;;;;;;;;;;;;;;
1764602288820;1302;622;1;;;;;;;;;;;;;;;;;;;;;
1764602288827;1303;619;1;;;;;;;;;;;;;;;;;;;;;
1764602288833;1303;616;1;;;;;;;;;;;;;;;;;;;;;
1764602288843;1305;614;1;;;;;;;;;;;;;;;;;;;;;
1764602288848;1305;611;1;;;;;;;;;;;;;;;;;;;;;
1764602288856;1305;609;1;;;;;;;;;;;;;;;;;;;;;
1764602288863;1306;607;1;;;;;;;;;;;;;;;;;;;;;
1764602288869;1307;604;1;;;;;;;;;;;;;;;;;;;;;
1764602288877;1307;601;1;;;;;;;;;;;;;;;;;;;;;
1764602288883;1308;598;1;;;;;;;;;;;;;;;;;;;;;
1764602288891;1309;595;1;;;;;;;;;;;;;;;;;;;;;
1764602288898;1309;591;1;;;;;;;;;;;;;;;;;;;;;
1764602288905;1309;588;1;;;;;;;;;;;;;;;;;;;;;
1764602288912;1311;584;1;;;;;;;;;;;;;;;;;;;;;
1764602288921;1312;579;1;;;;;;;;;;;;;;;;;;;;;
1764602288925;1313;576;1;;;;;;;;;;;;;;;;;;;;;
1764602288934;1313;572;1;;;;;;;;;;;;;;;;;;;;;
1764602288941;1313;570;1;;;;;;;;;;;;;;;;;;;;;
1764602288948;1314;567;1;;;;;;;;;;;;;;;;;;;;;
1764602288956;1315;565;1;;;;;;;;;;;;;;;;;;;;;
1764602288961;1315;562;1;;;;;;;;;;;;;;;;;;;;;
1764602288968;1316;560;1;;;;;;;;;;;;;;;;;;;;;
1764602288977;1316;557;1;;;;;;;;;;;;;;;;;;;;;
1764602288983;1316;555;1;;;;;;;;;;;;;;;;;;;;;
1764602288991;1317;552;1;;;;;;;;;;;;;;;;;;;;;
1764602288998;1317;550;1;;;;;;;;;;;;;;;;;;;;;
1764602289005;1318;547;1;;;;;;;;;;;;;;;;;;;;;
1764602289012;1318;545;1;;;;;;;;;;;;;;;;;;;;;
1764602289018;1318;542;1;;;;;;;;;;;;;;;;;;;;;
1764602289025;1319;540;1;;;;;;;;;;;;;;;;;;;;;
1764602289033;1319;537;1;;;;;;;;;;;;;;;;;;;;;
1764602289040;1319;535;1;;;;;;;;;;;;;;;;;;;;;
1764602289047;1319;533;1;;;;;;;;;;;;;;;;;;;;;
1764602289055;1319;531;1;;;;;;;;;;;;;;;;;;;;;
1764602289062;1319;529;1;;;;;;;;;;;;;;;;;;;;;
1764602289069;1319;527;1;;;;;;;;;;;;;;;;;;;;;
1764602289076;1320;525;1;;;;;;;;;;;;;;;;;;;;;
1764602289082;1320;522;1;;;;;;;;;;;;;;;;;;;;;
1764602289089;1320;519;1;;;;;;;;;;;;;;;;;;;;;
1764602289097;1320;516;1;;;;;;;;;;;;;;;;;;;;;
